Excise Page Number,Punktskatt Sida Nummer,
Excluded DocTypes,Exkluderade DocTypes,
Excluded Fee,Exkluderad Avgift,
Exempted Role,Undantagen Roll,
Existing Company,Befintlig Bolag,
Existing Company ,Befintlig Bolag,
Exit Interview Held On,Avgång Intervju Datum,
Expected Amount,Förväntad Belopp,
Expected Closing Date,Förväntad Avslut Datum,
Expected Delivery Date,Förväntad Leverans Datum,
Expected End Date,Förväntad Slut Datum,
Expected Hrs,Förväntade Timmar,
Expected Start Date,Förväntad Start Datum,
Expected Time (in hours),Förväntad Tid (i timmar),
Expected Time Required (In Mins),Förväntad Tid (I Minuter),
Expected Value After Useful Life,Förväntad Värde Efter Användning,
Expense,Kostnader,
Expense Account,Kostnad Konto,
Expense Claim,Kostnad Anspråk,
Expense Head,Kostnad Konto,
Expenses Included In Asset Valuation,Kostnader Inkluderade i Tillgång Värdering Konto,
Expenses Included In Valuation,Kostnader Inkluderade i Värdering Konto,
Experimental,Experimentell,
Expired,Utgått,
Expiry,BESTFÖRE,
Expiry Date,Utgång Datum,
Expiry Duration (in days),Utgång Period (Dagar),
Exploded Items,Utvidgade Artiklar,
Exponential Smoothing Forecasting,Exponentiell Utjämning Prognos,
Extended Bank Statement,Utökad Bank Kontoutdrag,
External Work History,Extern Arbetsliverfarenhet,
Extra Material Transfer,Extra Material Överföring,
FG / Semi FG Item,Färdig / Halvfärdig Artikel,
FIFO,FIFO,
FIFO Queue,FIFO Kö,
FIFO Queue vs Qty After Transaction Comparison,FIFO Kö mot Kvantitet Efter Transaktion Jämförelse,
"FIFO Stock Queue (qty, rate)","FIFO Lager Kö (kvantitet, pris)",
Failed,Misslyckad,
Failure Date,Fel Datum,
Failure Description,Fel Beskrivning,
Family Background,Familje Bakgrund,
Fax,Fax,
Feedback,Återkoppling,
Feedback By,Återkoppling Av,
Fees,Avgifter,
Fetch Customers,Hämta Kunder,
Fetch Timesheet in Sales Invoice,Hämta Tidrapport i Försäljning Faktura,
Fetch Valuation Rate for Internal Transaction,Hämta Grund Pris för Intern Transaktion,
Fetch Value From,Hämta Värde Från,
Field,Fält,
Field Mapping,Fält Mappning,
Field Name,Fält Namn,
Field in Bank Transaction,Fält i Bank Transaktion,
Fieldname,Fält Namn,
Fields,Fält,
Fields will be copied over only at time of creation.,Fält kopieras över endast vid skapande tid.,
Fieldtype,Fält Typ,
File to Rename,Fil att Ändra Namn på,
Filter Duration (Months),Filtrera Varaktighet (Månader),
Filter by Reference Date,Filtrera efter Referens Datum,
Filter on Invoice,Filtrera Faktura,
Filter on Payment,Filtrera Betalning,
Filters,Filter,
Final BOM,Färdig Stycklista,
Final Product,Färdig Artikel,
Finance Book,Finans Register,
Finance Book Detail,Finans Register Detaljer,
Finance Book Id,Finans Register,
Finance Books,Finans Register,
Financial Ratios,Finansiell Nyckeltal,
Financial Report Row,Finansiell Rapport Rad,
Financial Report Template,Finansiell Rapport Mall,
Financial reports will be generated using GL Entry doctypes (should be enabled if Period Closing Voucher is not posted for all years sequentially or missing) ,Finansiella Rapporter kommer att genereras med hjälp av Bokföring Poster Doctypes (ska vara aktiverat om Period Stängning Verifikat inte publiceras för alla år i följd eller saknas) ,
Finished Good,Färdig,
Finished Good BOM,Färdig Stycklista,
Finished Good Item,Färdig Artikel,
Finished Good Item Code,Färdig Artikel Kod,
Finished Good Item Quantity,Färdig Artikel Kvantitet,
Finished Good Qty,Färdig Artikel Kvantitet,
Finished Good Quantity ,Färdig Artikel Kvantitet,
Finished Good Serial / Batch,Färdig Artikel Serie / Parti,
Finished Good UOM,Färdig Artikel Enhet,
Finished Goods,Färdig Artikel,
Finished Goods Based Operating Cost,Färdiga Artiklar Baserade Drift Kostnader,
Finished Goods Item,Färdig Artikel Post,
Finished Goods Reference,Färdig Artikel Referens,
Finished Goods Warehouse,Färdig Artikel Lager,
Finished Goods based Operating Cost,Färdiga Artiklar baserad Drift Kostnad,
First Email,Första E-post,
First Name,Förnamn,
First Responded On,Första Svar,
First Response Due,Första Svar inom,
First Response Time,Första Svarstid,
First Response Time for Issues,Första Svarstid för Ärende,
First Response Time for Opportunity,Första Svarstid för Möjlighet,
Fiscal Year,Bokföringsår,
Fiscal Year Company,Bokföringsår Bolag,
Fixed,Fast Pris,
Fixed Asset,Fast Tillgång,
Fixed Asset Account,Fast Tillgång Konto,
Fixed Asset Defaults,Fasta Tillgångar,
Fixed Asset Register,Fast Tillgång Register,
Fixed Deposit Number,Fast Deponering Nummer,
Fixed Outgoing Email Account,Fast Utgående E-post Konto,
Fixed Rate,Fast Pris,
Fixed Time,Fast Tid,
Fleet Manager,Fordon Ansvarig,
Float,Flyttal,
Floor,Yta,
Floor Name,Yta Benämning,
Folio no.,Folio Nummer.,
Follow Calendar Months,Följ Kalender Månader,
For All Stock Asset Accounts,För Alla Lager Tillgång Konton,
For Buying,För Inköp,
For Company,För Bolag,
For Job Card,För Jobbkort,
For Operation,För Åtgärd,
For Price List,För Prislista,
For Production,För Produktion,
For Raw Materials,Råmaterial,
For Selling,För Försäljning,
For Warehouse,För Lager,
For dunning fee and interest,För påminnelse avgift och ränta,
"For e.g. 2012, 2012-13","För t.ex. 2012, 2012-13",
For how much spent = 1 Loyalty Point,För hur mycket du spenderat = 1 Lojalitet Poäng,
For individual supplier,För Enskild Leverantör,
"For projected and forecast quantities, the system will consider all child warehouses under the selected parent warehouse.",För beräknade och prognostiserade kvantiteter kommer system att inkludera alla underordnade lager under vald överordnad lager.,
For reference,Referens,
For service item,För service artikel,
"For the convenience of customers, these codes can be used in print formats like Invoices and Delivery Notes",För kundernas bekvämlighet kan dessa koder användas i utskriftsformat som Fakturor och Följesedlar,
Forecast Demand,Efterfråga Prognos,
Forecast Qty,Prognos Kvantitet,
Foreign Trade Details,Utrikes Handel Detaljer,
Formula Based Criteria,Formel Baserade Kriterier,
Formula or Account Filter,Formel eller Konto Filter,
Forum Posts,Forum Inlägg,
Forum URL,Forum Adress,
Frappe Support,Frappe Support,
Free Item,Gratis Artikel,
Free Item Rate,Gratis Artikel Pris,
Freeze Stocks Older Than (Days),Lås Lager äldre än (dagar),
Frequency,Intervall,
Frequency To Collect Progress,Hämta Framsteg Intervall,
Frequency of Depreciation (Months),Avskrivning Intervall (Månader),
Friday,Fredag,
From,Från,
From BOM,Från Stycklista,
From Company,Från Bolag,
From Corrective Job Card,Från Korrigerande Jobbkort,
From Currency,Från Valuta,
From Customer,Från Kund,
From Date,Från Datum,
From Delivery Date,Från Leverans Datum,
From Doctype,Från DocType,
From Employee,Från Personal,
From External Ecomm Platform,Från Extern E-handel Plattform,
From Fiscal Year,Från Bokföringsår,
From Folio No,Från Folio Nummer,
From Invoice Date,Från Faktura Datum,
From No,Från Nummer,
From Package No.,Från Förpackning Nummer.,
From Payment Date,Från Betalning Datum,
From Range,Från Intervall,
From Reference Date,Från Referens Datum,
From Shareholder,Från Aktieägare,
From Template,Från Mall,
From Time,Från Tid,
From Time ,Från Tid,
From Value,Från Värde,
From Voucher Detail No,Från Verifikat Detalj Nummer,
From Voucher No,Från Verifikat Nummer,
From Voucher Type,Från Verifikat Typ,
From Warehouse,Från Lager,
Frozen,Låst,
Fuel Type,Bränsle Typ,
Fuel UOM,Bränsle Enhet,
Fulfilled,Uppfylld,
Fulfillment User,Fullföljande Användare,
Fulfilment Deadline,Uppfyllning Frist,
Fulfilment Details,Uppfyllning Detaljer,
Fulfilment Status,Uppfylld Status,
Fulfilment Terms,Uppfyllning Villkor,
Fulfilment Terms and Conditions,Uppfyllande av Avtal Villkor,
Full Name,Fullständig Namn,
Full and Final Statement,Avgång Avtal,
Fully Billed,Helt Fakturerad,
Fully Completed,Helt Klar,
Fully Delivered,Helt Levererad,
Fully Depreciated,Helt Avskriven,
Fully Paid,Fullt Betald,
GL Entry,Bokföring Register Post,
GL Entry Processing Status,Bokföring Register Bearbetning Status,
GL reposting index,Bokföring Register Omregistrering Index,
GS1,GS1,
GTIN,GTIN,
Gain/Loss,Resultat,
Gain/Loss Account on Asset Disposal,Tillgångsavskrivning Resultat Konto,
Gain/Loss accumulated in foreign currency account. Accounts with '0' balance in either Base or Account currency,Resultat ackumulerad på konto i utländsk valuta. Konto med '0' saldo i antingen Bas eller Konto valuta,
Gain/Loss already booked,Resultat Bokförd,
Gain/Loss from Revaluation,Omvärdering Resultat,
Gender,Kön,
General,Allmän,
General Ledger,Bokföring Register,
General Settings,Allmänna Inställningar,
General and Payment Ledger Comparison,Bokföring och Betalning Register Jämförelse,
General and Payment Ledger mismatch,Bokföring och Betalning Register Jämförelse ,
Generate Demand,Skapa Efterfråga,
Generate Invoice At,Skapa Faktura ,
Generate New Invoices Past Due Date,Skapa Nya Fakturor efter Förfallodatum,
Generate Schedule,Skapa Schema,
"Generate packing slips for packages to be delivered. Used to notify package number, package contents and its weight.","Skapa följesedlar för paket som ska levereras. Används för att meddela förpackningsnummer, förpackningsinnehåll och dess vikt.",
Generated,Skapad,
Get Actual Demand,Hämta Faktisk Efterfråga,
Get Advances Paid,Hämta Förskott Betalningar,
Get Advances Received,Hämta Erhållna Förskott,
Get Allocations,Hämta Tilldelningar,
Get Balance,Hämta Saldo,
Get Current Stock,Hämta Aktuell Lager,
Get Entries,Hämta Poster,
Get Finished Goods,Hämta Färdiga Artiklar,
Get Finished Goods for Manufacture,Hämta Artiklar för Produktion,
Get Item Locations,Hämta Artikel Platser,
Get Items,Hämta Artiklar,
Get Items From,Hämta Artiklar Från,
Get Items for Purchase / Transfer,Hämta Artiklar för Inköp / Överföring,
Get Items for Purchase Only,Hämta Artiklar endast för Inköp,
Get Latest Query,Hämta Senaste Dataförfrågning,
Get Material Request,Hämta Material Begäran,
Get Material Requests,Hämta Material Begäran,
Get Outstanding Invoices,Hämta Utestående Fakturor,
Get Outstanding Orders,Hämta Utestående Ordrar,
Get Raw Materials Cost from Consumption Entry,Hämta Råmaterial Kostnad från Förbrukning Post,
Get Sales Orders,Hämta Försäljning Ordrar,
Get Started Sections,Kom Igång Sektioner,
Get Sub Assembly Items,Hämta Underenhet Artiklar,
Gift Card,Present Kort,
Give free item for every N quantity,Lämna gratis artikel för varje N kvantitet,
Global Defaults,Standard Inställningar,
Goal,Mål,
Goods,Gods,
Grace Period,Anstånd Period,
Graduate,Examinerad,
Grand Total,Totalt Belopp,
Grand Total (Company Currency),Totalt Belopp (Bolag Valuta),
Grant Commission,Tillåt Provision,
Green,Grön,
Greeting Message,Hälsning Meddelande,
Greeting Subtitle,Hälsning Undertext,
Greeting Title,Hälsning Benämning,
Greetings Section,Hälsning Sektion,
Gross Margin,Brutto Marginal,
Gross Margin %,Brutto Marginal %,
Gross Profit,Brutto Resultat,
Gross Weight,Brutto Vikt,
Gross Weight UOM,Brutto Vikt Enhet,
Gross and Net Profit Report,Brutto och Netto Resultat Rapport,
Group Same Items,Sammanfoga lika Artikelrader,
Group same items,Gruppera samma artiklar,
HR Manager,Personal Ansvarig,
HR User,Personal Användare,
Half Yearly,Halvårsvis,
Half-Yearly,Halvår,
Half-yearly,Halvårsvis,
Has Alternative Item,Har Alternativ Artikel,
Has Batch No,Har Parti Nummer,
Has Certificate ,Har Certifikat,
Has Corrective Cost,Har Korrigerande Kostnad,
Has Expiry Date,Har Utgång Datum,
Has Item Scanned,Har Artikel Skannad,
Has Operating Cost,Har Driftskostnad,
Has Print Format,Har Utskrift Format,
Has Priority,Har Prioritet,
Has Serial No,Har Serie Nummer,
Has Subcontracted,Har Underleverantör,
Has Unit Price Items,Har Enhet Pris Artiklar,
Has Variants,Har Varianter,
Have Default Naming Series for Batch ID?,Har Standard Namngivning Serie för Parti?,
Heads (or groups) against which Accounting Entries are made and balances are maintained.,Konto (eller grupper) mot vilka bokföringsposter skapas och saldon upprätthålls.,
Health Details,Hälso Detaljer,
Heatmap,Värme Karta,
Height (cm),Höjd (cm),
Help,Hjälp,
Help Article,Hjälp Artikel,
Help Section,Hjälp Sektion,
Help Text,Hjälp Text,
Helps you distribute the Budget/Target across months if you have seasonality in your business.,Hjälper vid fördelning av Budget/ Mål över månader om bolag har säsongsvariationer.,
"Here you can maintain family details like name and occupation of parent, spouse and children","Här kan man ange familjens detaljer som namn och yrke av förälder, make och barn",
"Here you can maintain height, weight, allergies, medical concerns etc","Här kan man ange längd, vikt, allergier, medicinska problem osv",
Hidden Line (Internal Use Only),Dold Rad (endast för internt bruk),
Hidden list maintaining the list of contacts linked to Shareholder,Dold lista som behåller lista över kontakter kopplad till Aktieägare,
Hide Currency Symbol,Dölj Valuta Symbol,
Hide If Zero,Dölj om noll,
Hide Images,Dölj Bilder,
Hide Unavailable Items,Dölj Otillgängliga Artiklar,
Hide this line if amount is zero,Dölj denna rad om belopp är noll,
Hide timesheets,Dölj Tidrapporter,
High,Hög,
"Higher the number, higher the priority","Högre nummer, högre prioritet",
History In Company,Historik i Bolag,
Hold Invoice,Spärra Faktura,
Hold Type,Spärr Typ,
Holiday,Helgdag,
Holiday List,Helg Lista,
Holiday List Name,Helg Lista Namn,
Holidays,Helger,
Hour Rate,Timpris,
Hourly,Varje Timme,
Hours,Timmar,
How frequently?,Hur ofta?,
How often should Project be updated of Total Purchase Cost ?,Hur ofta ska Projekt uppdateras baserat på Totalt Inköp Kostnad?,
How this line gets its data,Hur denna rad får uppgifter,
How to format and present values in the financial report (only if different from column fieldtype),Hur värden ska formateras och presenteras i finans rapport (endast om de skiljer sig från kolumn fält typ),
Hrs,Tid,
IBAN,IBAN,
ID,ID,
IP Address,IP Adress,
IRS 1099,IRS 1099,
ISBN,ISBN,
ISBN-10,ISBN-10,
ISBN-13,ISBN-13,
ISSN,ISSN,
Identification of the package for the delivery (for print),Identifiering av Förpackning för Leverans (för utskrift),
Idle,Overksam,
"If ""Months"" is selected, a fixed amount will be booked as deferred revenue or expense for each month irrespective of the number of days in a month. It will be prorated if deferred revenue or expense is not booked for an entire month","Om 'Månader' valts bokförs fast belopp som uppskjuten Intäkt eller Kostnad för varje månad, oberoende av antal dagar i månaden. Det kommer att vara proportionellt  om uppskjuten Intäkt eller Kostnad inte bokförs fö en hel månad",
"If <b>Enabled</b> - Reconciliation happens on the <b>Advance Payment posting date</b><br>
If <b>Disabled</b> - Reconciliation happens on oldest of 2 Dates: <b>Invoice Date</b> or the <b>Advance Payment posting date</b><br>
","Om <b>Aktiverad</b> - Avstämning sker på <b>Förskott Betalning datum</b><br>
Om <b>Inaktiverad</b> - Avstämning sker på äldsta av 2 datum: <b>Faktura datum</b> eller <b>Förskott Betalning registrering datum</b><br>
",
If Income or Expense,Om Intäkt eller Kostnad,
"If blank, parent Warehouse Account or company default will be considered in transactions","Om vald, kommer inte Överordnad Lager Konto eller Bolag Standard att väljas i Transaktioner",
"If checked, Rejected Quantity will be included while making Purchase Invoice from Purchase Receipt.","Om vald, kommer avvisad kvantitet att inkluderas när Inköp Faktura skapas från Inköp Följesedel.",
"If checked, Stock will be reserved on <b>Submit</b>","Om vald, kommer Lager Reservation att skapas vid <b>Godkänn<b>",
"If checked, picked qty won't automatically be fulfilled on submit of pick list.","Om vald, kommer plockad kvantitet inte automatiskt att uppfyllas när plocklista godkänns.",
