Floor Name,Naziv sprata,
Folio no.,Referentni br.,
Follow Calendar Months,Prati kalendarske mesece,
For All Stock Asset Accounts,Za sve račune sredstava zaliha,
For Buying,Za nabavku,
For Company,Za kompaniju,
For Job Card,Za radnu karticu,
For Operation,Za operaciju,
For Price List,Za cenovnik,
For Production,Za proizvodnju,
For Raw Materials,Za sirovine,
For Selling,Za prodaju,
For Warehouse,Za skladište,
For dunning fee and interest,Za naknadu za opomenu i zateznu kamatu,
"For e.g. 2012, 2012-13","Na primer 2012, 2012-13",
For how much spent = 1 Loyalty Point,Za koliko je potrošeno = 1 lojalti poen,
For individual supplier,Za pojedinačnog dobavljača,
"For projected and forecast quantities, the system will consider all child warehouses under the selected parent warehouse.","Za projektovane i prognozirane količine, sistem će uzeti u obzir sva zavisna skladišta pod izabranim matičnim skladištem.",
For reference,Za referencu,
For service item,Za stavku usluge,
"For the convenience of customers, these codes can be used in print formats like Invoices and Delivery Notes","Radi pogodnosti kupaca, ove šifre mogu se koristiti u formatima za štampanje kao što su fakture i otpremnice",
Forecast Demand,Prognoza potražnje,
Forecast Qty,Prognoza količine,
Foreign Trade Details,Detalji spoljne trgovine,
Formula Based Criteria,Kriterijumi zasnovani na formuli,
Formula or Account Filter,Formula ili filter računa,
Forum Posts,Postovi na forumu,
Forum URL,URL foruma,
Frappe Support,Frappe podrška,
Free Item,Besplatna stavka,
Free Item Rate,Cena besplatne stavke,
Freeze Stocks Older Than (Days),Zaključaj zalihe starije od (dana),
Frequency,Učestalost,
Frequency To Collect Progress,Učestalost prikupljanja napretka,
Frequency of Depreciation (Months),Učestalost amortizacije (meseci),
Friday,Petak,
From,Od,
From BOM,Od sastavnice,
From Company,Od kompanije,
From Corrective Job Card,Od korektivne radne kartice,
From Currency,Iz valute,
From Customer,Od kupca,
From Date,Datum početka,
From Delivery Date,Od datuma isporuke,
From Doctype,Od DocType,
From Employee,Od zaposlenog lica,
From External Ecomm Platform,Sa eksterne elektronske trgovinske platforme,
From Fiscal Year,Od fiskalne godine,
From Folio No,Od referentnog broja,
From Invoice Date,Od datuma izdavanja fakture,
From No,Od broja,
From Package No.,Od broja paketa.,
From Payment Date,Od datuma plaćanja,
From Range,Početni opseg,
From Reference Date,Od datuma reference,
From Shareholder,Od vlasnika,
From Template,Iz šablona,
From Time,Vreme početka,
From Time ,Vreme početka ,
From Value,Početna vrednost,
From Voucher Detail No,Od broja detalja dokumenta,
From Voucher No,Od broja dokumenta,
From Voucher Type,Od vrste dokumenta,
From Warehouse,Početno skladište,
Frozen,Zaključano,
Fuel Type,Vrsta goriva,
Fuel UOM,Jedinica mere goriva,
Fulfilled,Ispunjeno,
Fulfillment User,Korisnik za realizaciju,
Fulfilment Deadline,Rok ispunjenja,
Fulfilment Details,Detalji ispunjenja,
Fulfilment Status,Status ispunjenja,
Fulfilment Terms,Uslovi ispunjenja,
Fulfilment Terms and Conditions,Uslovi i odredbe ispunjenja,
Full Name,Ime i prezime,
Full and Final Statement,Konačni obračun,
Fully Billed,Potpuno fakturisano,
Fully Completed,Potpuno završeno,
Fully Delivered,Potpuno isporučeno,
Fully Depreciated,Potpuno amortizovano,
Fully Paid,Potpuno plaćeno,
GL Entry,Unos u glavnu knjigu,
GL Entry Processing Status,Status obrade stavke unosa u glavnu knjigu,
GL reposting index,Indeks ponovne obrade u glavnoj knjizi,
GS1,GS1,
GTIN,GTIN,
Gain/Loss,Prihod/Rashod,
Gain/Loss Account on Asset Disposal,Račun prihoda/rashoda prilikom otuđenja imovine,
Gain/Loss accumulated in foreign currency account. Accounts with '0' balance in either Base or Account currency,Akumulirani prihod/rashod na računu strane valute. Račun sa stanjem '0' u osnovnoj ili valuti računa,
Gain/Loss already booked,Prihod/Rashod je već knjižen,
Gain/Loss from Revaluation,Prihod/Rashod od revalorizacije,
Gender,Rod,
General,Opšte,
General Ledger,Glavna knjiga,
General Settings,Opšta podešavanja,
General and Payment Ledger Comparison,Poređenje glavna knjige i evidencije uplata,
General and Payment Ledger mismatch,Nepodudaranje između glavne knjige i evidencije uplata,
Generate Demand,Generiši potražnju,
Generate Invoice At,Generiši fakturu na osnovu,
Generate New Invoices Past Due Date,Generiši nove fakture nakon datuma dospeća,
Generate Schedule,Generiši raspored,
"Generate packing slips for packages to be delivered. Used to notify package number, package contents and its weight.","Generiši dokumenta liste pakovanja za pakete za isporuku. Koristi za obaveštavanje o broju paketa, sadržaju paketa i težini.",
Generated,Generisano,
Get Actual Demand,Preuzmi stvarnu potražnju,
Get Advances Paid,Prikaži plaćene avanse,
Get Advances Received,Prikaži primljene avanse,
Get Allocations,Prikaži raspodele,
Get Balance,Preuzmi stanje,
Get Current Stock,Prikaži trenutno stanje zaliha,
Get Entries,Prikaži unose,
Get Finished Goods,Prikaži gotove proizvodi,
Get Finished Goods for Manufacture,Preuzmi gotove proizvode za proizvodnju,
Get Item Locations,Prikaži lokaciju stavke,
Get Items,Prikaži stavke,
Get Items From,Prikaži stavke iz,
Get Items for Purchase / Transfer,Preuzmi stavke iz nabavke/prenosa,
Get Items for Purchase Only,Preuzmi stavke samo za nabavku,
Get Latest Query,Prikaži najnoviji upit,
Get Material Request,Prikaži zahtev za nabavku,
Get Material Requests,Preuzmi zahteve za nabavku,
Get Outstanding Invoices,Preuzmi neizmirene fakture,
Get Outstanding Orders,Preuzmi neizmirene porudžbine,
Get Raw Materials Cost from Consumption Entry,Prikaži cenu sirovina iz evidencije potrošnje,
Get Sales Orders,Prikaži prodajne porudžbine,
Get Started Sections,Početni odeljci,
Get Sub Assembly Items,Prikaži stavke podsklopova,
Gift Card,Poklon-kartica,
Give free item for every N quantity,Dodeli besplatnu stavku za svaku N količinu,
Global Defaults,Globalna podrazumevana podešavanja,
Goal,Cilj,
Goods,Roba,
Grace Period,Grejs period,
Graduate,Diplomirani,
Grand Total,Ukupno,
Grand Total (Company Currency),Ukupno (valuta kompanije),
Grant Commission,Odobri komision,
Green,Zelena,
Greeting Message,Poruka pozdrava,
Greeting Subtitle,Podnaslov pozdrava,
Greeting Title,Naslov pozdrava,
Greetings Section,Odeljak sa pozdravima,
Gross Margin,Bruto marža,
Gross Margin %,Bruto marža %,
Gross Profit,Bruto profit,
Gross Weight,Bruto težina,
Gross Weight UOM,Jedinica mere bruto težine,
Gross and Net Profit Report,Izveštaj o bruto i neto profitu,
Group Same Items,Grupisanje istih stavki,
Group same items,Grupisanje istih stavki,
HR Manager,HR Menadžer,
HR User,HR Korisnik,
Half Yearly,Polugodišnje,
Half-Yearly,Polugodišnji,
Half-yearly,Polugodišnje,
Has Alternative Item,Ima alternativnu stavku,
Has Batch No,Ima broj šarže,
Has Certificate ,Ima sertifikat ,
Has Corrective Cost,Ima korektivni trošak,
Has Expiry Date,Ima datum isteka,
Has Item Scanned,Ima skeniranu stavku,
Has Operating Cost,Sadrži operativni trošak,
Has Print Format,Sadrži format štampe,
Has Priority,Ima prioritet,
Has Serial No,Ima broj serije,
Has Subcontracted,Sadrži podugovorene stavke,
Has Unit Price Items,Sadrži stavke sa jediničnom cenom,
Has Variants,Ima varijante,
Have Default Naming Series for Batch ID?,Da li postoji podrazumevana serija imenovanja za ID šarže?,
Heads (or groups) against which Accounting Entries are made and balances are maintained.,Grupe prema kojima se prave računovodstveni unosi i održavaju salda.,
Health Details,Zdravstveni podaci,
Heatmap,Toplotna mapa,
Height (cm),Visina (cm),
Help,Pomoć,
Help Article,Članak za pomoć,
Help Section,Odeljak za pomoć,
Help Text,Tekst pomoći,
Helps you distribute the Budget/Target across months if you have seasonality in your business.,Pomaže Vam da raspodelite budžet/cilj po mesecima ako imate sezonalnost u poslovanju.,
"Here you can maintain family details like name and occupation of parent, spouse and children","Ovde možete uneti podatke o porodici kao što su ime i zanimanje roditelja, bračnog partnera i dece",
"Here you can maintain height, weight, allergies, medical concerns etc","Ovde možete unositi podatke o visini, težini, alergijama, medicinskim problemima i ostalo",
Hidden Line (Internal Use Only),Skriveni red (samo za internu upotrebu),
Hidden list maintaining the list of contacts linked to Shareholder,Skriveni spisak koji održava listu kontakta povezanih sa vlasnikom,
Hide Currency Symbol,Sakrij oznaku valute,
Hide If Zero,Sakrij ukoliko je nula,
Hide Images,Sakrij slike,
Hide Unavailable Items,Sakrij nedostupne stavke,
Hide this line if amount is zero,Sakrij ovaj red ukoliko je iznos nula,
Hide timesheets,Sakrij evidenciju vremena,
High,Visok,
"Higher the number, higher the priority","Što je veći broj, to je veći prioritet",
History In Company,Istorija u kompaniji,
Hold Invoice,Stavi fakturu na čekanje,
Hold Type,Vrsta čekanja,
Holiday,Praznik,
Holiday List,Lista praznika,
Holiday List Name,Naziv liste praznika,
Holidays,Praznici,
Hour Rate,Cena po času,
Hourly,Po času,
Hours,Časovi,
How frequently?,Koliko često?,
How often should Project be updated of Total Purchase Cost ?,Koliko često treba ažurirati projekat u vezi sa ukupnim troškom nabavke?,
How this line gets its data,Na koji način ovaj red dobija svoje podatke,
How to format and present values in the financial report (only if different from column fieldtype),Kako formatirati i prikazati vrednosti u finansijskom izveštaju (samo ukoliko se razlikuje od vrste polja kolona),
Hrs,Časovi,
IBAN,IBAN,
ID,ID,
IP Address,IP adresa,
IRS 1099,IRS 1099,
ISBN,ISBN,
ISBN-10,ISBN-10,
ISBN-13,ISBN-13,
ISSN,ISSN,
Identification of the package for the delivery (for print),Identifikacija paketa za isporuku (za štampanje),
Idle,Neaktivan,
"If ""Months"" is selected, a fixed amount will be booked as deferred revenue or expense for each month irrespective of the number of days in a month. It will be prorated if deferred revenue or expense is not booked for an entire month","Ako je izabrano ""Meseci"", fiksni iznos će biti rezervisan kao razgraničeni prihod ili rashod za svaki mesec, bez obzira na broj dana u mesecu. Biće preračunat ako razgraničeni prihod ili rashod nije rezervisan za ceo mesec",
"If <b>Enabled</b> - Reconciliation happens on the <b>Advance Payment posting date</b><br>
If <b>Disabled</b> - Reconciliation happens on oldest of 2 Dates: <b>Invoice Date</b> or the <b>Advance Payment posting date</b><br>
","Ukoliko je <b>Omogućeno</b> - usklađivanje se vrši na <b>Datum knjiženja avansne uplate</b><br>
Ukoliko je <b>Onemogućeno</b> - usklađivanje se vrši na stariji od 2 sledeća datuma: <b>Datum fakture</b> ili <b>Datum knjiženja avansne uplate</b><br>
",
If Income or Expense,Ukoliko je prihod ili rashod,
"If blank, parent Warehouse Account or company default will be considered in transactions","Ukoliko je prazno, koristiće se račun matičnog skladišta ili podrazumevani račun kompanije u transakcijama",
"If checked, Rejected Quantity will be included while making Purchase Invoice from Purchase Receipt.","Ukoliko je označeno, odbijena količina će biti uključena prilikom kreiranja ulazne fakture iz prijemnice nabavke.",
"If checked, Stock will be reserved on <b>Submit</b>","Ukoliko je označeno, zalihe će biti rezervisane prilikom <b>Podnošenja</b>",
"If checked, picked qty won't automatically be fulfilled on submit of pick list.","Ukoliko je označeno, odabrana količina neće biti automatski ostvarena prilikom podnošenja liste za odabir.",
"If checked, the tax amount will be considered as already included in the Paid Amount in Payment Entry","Ukoliko je označeno, iznos poreza će se smatrati kao da je već uključen u plaćeni iznos u unosu uplate",
"If checked, the tax amount will be considered as already included in the Print Rate / Print Amount","Ukoliko je označeno, iznos poreza će se smatrati kao da je već uključen u iskazanu cenu/ iskazani iznos",
If different than customer address,Ukoliko je različito od adrese kupca,
"If disable, 'In Words' field will not be visible in any transaction","Ukoliko je onemogućeno, polje 'Slovima' neće biti vidljivo ni u jednoj transakciji",
"If disable, 'Rounded Total' field will not be visible in any transaction","Ukoliko je onemogućeno, polje 'Zaokruženi ukupni iznos' neće biti vidljivo ni u jednoj transakciji",
If enabled then system won't apply the pricing rule on the delivery note which will be create from the pick list,"Ukoliko je omogućeno, sistem neće primenjivati pravilo određivanja cene na otpremnicu koja će biti kreirana sa liste za odabir",
If enabled then system won't override the picked qty / batches / serial numbers / warehouse.,"Ukoliko je omogućeno, sistem neće poništiti već preuzetu količinu / šarže / serijske brojeve / skladište.",
"If enabled, a print of this document will be attached to each email","Ukoliko je omogućeno, štampana verzija ovog dokumenta će biti priložena svakom imejlu",
"If enabled, additional ledger entries will be made for discounts in a separate Discount Account","Ukoliko je omogućeno, dodatni unosi u knjigama će biti napravljeni za popuste u posebnom računu za popuste",
"If enabled, all files attached to this document will be attached to each email","Ukoliko je omogućeno, svi fajlovi priloženi ovom dokumentu biće priloženi svakom imejlu",
"If enabled, do not update serial / batch values in the stock transactions on creation of auto Serial 
 / Batch Bundle. ","Ukoliko je omogućeno, nemojte ažurirati vrednosti serije / šarže u transakcijama zaliha prilikom kreiranja automatskog paketa
serije / šarže. ",
"If enabled, formula for <b>Qty to Order</b>: <br>
Required Qty (BOM) - <a href=""https://docs.frappe.io/erpnext/user/manual/en/projected-quantity"">Projected Qty</a>. <br> This helps avoid over-ordering.","Ukoliko je omogućeno, formula za <b>Količina za naručivanje</b>: <br>
Potrebna količina (sastavnica) - <a href=""https://docs.frappe.io/erpnext/user/manual/en/projected-quantity"">Očekivana količina</a>. <br>Ovo pomaže u izbegavanju prekomernog naručivanja.",
"If enabled, formula for <b>Required Qty</b>: <br>
Required Qty (BOM) - <a href=""https://docs.frappe.io/erpnext/user/manual/en/projected-quantity"">Projected Qty</a>. <br> This helps avoid over-ordering.","Ukoliko je omogućeno, formula za <b>Potrebnu količinu</b>: <br>
Zahtevana količina (sastavnica) - <a href=""https://docs.frappe.io/erpnext/user/manual/en/projected-quantity"">Očekivana količina</a>. <br> Ovo pomaže u izbegavanju prekomernog naručivanja.",
"If enabled, ledger entries will be posted for change amount in POS transactions","Ukoliko je omogućeno, unosi u knjigama će biti postavljeni za iznos kusura u maloprodajnim transakcijama",
"If enabled, system will allow user to deliver the entire quantity of the finished goods produced against the Subcontracting Inward Order. If disabled, system will allow delivery of only the ordered quantity.","Ukoliko je omogućeno, sistem će dozvoliti korisniku da isporuči potpunu količinu proizvedenih gotovih proizvoda po nalogu za prijem iz podugovaranja. Ukoliko je onemogućeno, sistem će dozvoliti isporuku isključivo naručene količine.",
